,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,3.3671165466308595,0.043966880557571884,0.060836267471313474,0.005143028270176366,0.1,0.1,200,"{'colsample_bytree': 0.1, 'learning_rate': 0.1, 'n_estimators': 200}",-0.7588373919874313,-0.800471327572663,-0.8326787117046347,-0.8707269155206286,-0.8039292730844794,-0.8133287239739675,0.03712665349560947,60,-0.1878805735611864,-0.18375564722058535,-0.18729129836967198,-0.1861926740646175,-0.19679858587842483,-0.1883837558188972,0.004437933055945704
12,8.02672119140625,0.13371552489636393,0.15218181610107423,0.005058702817179575,0.1,0.1,500,"{'colsample_bytree': 0.1, 'learning_rate': 0.1, 'n_estimators': 500}",-0.7490180675569521,-0.7894736842105263,-0.7851531814611155,-0.7992141453831041,-0.7815324165029469,-0.7808782990229289,0.016993297189602248,47,-0.008446277745040268,-0.006285602042820664,-0.009428403064230996,-0.007561622311695964,-0.009918491603653148,-0.00832807935348821,0.0013048574033332242
13,15.144293880462646,0.14458353082995876,0.3601318359375,0.023932277647609437,0.1,0.1,1000,"{'colsample_bytree': 0.1, 'learning_rate': 0.1, 'n_estimators': 1000}",-0.7089552238805971,-0.7686567164179104,-0.7757266300078555,-0.7779960707269156,-0.7791748526522594,-0.7621018987371075,0.026822671171838206,40,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
14,29.54508638381958,0.6667454734920126,0.7043287754058838,0.03538883648353138,0.1,0.1,2000,"{'colsample_bytree': 0.1, 'learning_rate': 0.1, 'n_estimators': 2000}",-0.7109190887666929,-0.7376276512175962,-0.7761194029850746,-0.7654223968565815,-0.7493123772102162,-0.7478801834072322,0.022708900842990473,30,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
15,1.805873727798462,0.048830139790211474,0.030859375,0.00031530157506930303,0.1,0.3,100,"{'colsample_bytree': 0.1, 'learning_rate': 0.3, 'n_estimators': 100}",-0.7635506677140613,-0.8303220738413197,-0.8291437549096622,-0.8388998035363457,-0.8113948919449901,-0.8146622383892759,0.027075718055291555,61,-0.09251620506776664,-0.08947161657827539,-0.09536436849341975,-0.09466758322694688,-0.1097908278503388,-0.09636212024334949,0.007020929518869098
16,3.3596982955932617,0.05743912527232533,0.06046857833862305,0.004102084625518634,0.1,0.3,200,"{'colsample_bytree': 0.1, 'learning_rate': 0.3, 'n_estimators': 200}",-0.7419481539670071,-0.8232521602513747,-0.8118617439120188,-0.8117878192534381,-0.7791748526522594,-0.7936049460072196,0.029730578937458296,54,-0.004615989000196425,-0.004812414064034571,-0.004026713808681988,-0.003437101050770893,-0.00520475301973878,-0.004419394188684532,0.0006211280585321547
17,7.923925399780273,0.10524555740250247,0.15915288925170898,0.0038226808529727547,0.1,0.3,500,"{'colsample_bytree': 0.1, 'learning_rate': 0.3, 'n_estimators': 500}",-0.7352710133542812,-0.7710133542812254,-0.802827965435978,-0.7925343811394892,-0.7512770137524558,-0.770584745592686,0.025065688202513897,46,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
18,14.664040040969848,0.14153373729259996,0.357741641998291,0.026520275358194824,0.1,0.3,1000,"{'colsample_bytree': 0.1, 'learning_rate': 0.3, 'n_estimators': 1000}",-0.7144540455616654,-0.7706205813040062,-0.7776904948939513,-0.7669941060903733,-0.7709233791748527,-0.7601365214049698,0.023101207174767747,38,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
19,26.951689147949217,0.16848703005528848,0.7102616786956787,0.020886298659848982,0.1,0.3,2000,"{'colsample_bytree': 0.1, 'learning_rate': 0.3, 'n_estimators': 2000}",-0.7254516889238021,-0.776904948939513,-0.7843676355066771,-0.7638506876227897,-0.7897838899803536,-0.768071770194627,0.023018624130070484,44,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
20,3.426294946670532,0.07351533855717099,0.03032402992248535,0.00033888660839554287,0.5,0.01,100,"{'colsample_bytree': 0.5, 'learning_rate': 0.01, 'n_estimators': 100}",-0.8762765121759623,-0.9304791830322073,-0.9328358208955224,-0.9485265225933203,-0.944204322200393,-0.9264644721794811,0.025988380727680723,77,-0.7801021410331959,-0.7635042231388726,-0.7432724415635436,-0.7593047235588727,-0.7509574781498576,-0.7594282014888685,0.012464370888446801
